编号,下注点A,下注类别,单点下注额S,组件筹码数,总下注额,基础赔率R,开奖结果B,覆盖/组件命中,幸运倍数L,奖励倍数G,是否命中,派彩口径不含本金,总返还口径含本金,现金净额,核对说明,覆盖数字
GOR-0411-11,邻注-27-左右7,邻注,S,15,S×15,直注组件合计,11,是,只作用于命中的直注组件,只作用于命中的直注组件,命中,若B在覆盖数字内：B对应直注组件按普通/幸运/奖励实际倍数派彩，其余组件不派彩；否则0,若B在覆盖数字内：命中组件含本金总返还，其余组件0,若命中：命中组件盈利 - 未命中组件本金；总组件15枚,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,6,8,10,11,13,17,21,23,25,27,30,34,36"
GOR-0411-12,邻注-27-左右7,邻注,S,15,S×15,直注组件合计,12,否,只作用于命中的直注组件,只作用于命中的直注组件,未命中,0,0,-S×15,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,6,8,10,11,13,17,21,23,25,27,30,34,36"
GOR-0411-13,邻注-27-左右7,邻注,S,15,S×15,直注组件合计,13,是,只作用于命中的直注组件,只作用于命中的直注组件,命中,若B在覆盖数字内：B对应直注组件按普通/幸运/奖励实际倍数派彩，其余组件不派彩；否则0,若B在覆盖数字内：命中组件含本金总返还，其余组件0,若命中：命中组件盈利 - 未命中组件本金；总组件15枚,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,6,8,10,11,13,17,21,23,25,27,30,34,36"
GOR-0411-14,邻注-27-左右7,邻注,S,15,S×15,直注组件合计,14,否,只作用于命中的直注组件,只作用于命中的直注组件,未命中,0,0,-S×15,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,6,8,10,11,13,17,21,23,25,27,30,34,36"
GOR-0411-15,邻注-27-左右7,邻注,S,15,S×15,直注组件合计,15,否,只作用于命中的直注组件,只作用于命中的直注组件,未命中,0,0,-S×15,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,6,8,10,11,13,17,21,23,25,27,30,34,36"
GOR-0411-16,邻注-27-左右7,邻注,S,15,S×15,直注组件合计,16,否,只作用于命中的直注组件,只作用于命中的直注组件,未命中,0,0,-S×15,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,6,8,10,11,13,17,21,23,25,27,30,34,36"
GOR-0411-17,邻注-27-左右7,邻注,S,15,S×15,直注组件合计,17,是,只作用于命中的直注组件,只作用于命中的直注组件,命中,若B在覆盖数字内：B对应直注组件按普通/幸运/奖励实际倍数派彩，其余组件不派彩；否则0,若B在覆盖数字内：命中组件含本金总返还，其余组件0,若命中：命中组件盈利 - 未命中组件本金；总组件15枚,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,6,8,10,11,13,17,21,23,25,27,30,34,36"
GOR-0411-18,邻注-27-左右7,邻注,S,15,S×15,直注组件合计,18,否,只作用于命中的直注组件,只作用于命中的直注组件,未命中,0,0,-S×15,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,6,8,10,11,13,17,21,23,25,27,30,34,36"
GOR-0411-19,邻注-27-左右7,邻注,S,15,S×15,直注组件合计,19,否,只作用于命中的直注组件,只作用于命中的直注组件,未命中,0,0,-S×15,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,6,8,10,11,13,17,21,23,25,27,30,34,36"
GOR-0411-20,邻注-27-左右7,邻注,S,15,S×15,直注组件合计,20,否,只作用于命中的直注组件,只作用于命中的直注组件,未命中,0,0,-S×15,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,6,8,10,11,13,17,21,23,25,27,30,34,36"
GOR-0411-21,邻注-27-左右7,邻注,S,15,S×15,直注组件合计,21,是,只作用于命中的直注组件,只作用于命中的直注组件,命中,若B在覆盖数字内：B对应直注组件按普通/幸运/奖励实际倍数派彩，其余组件不派彩；否则0,若B在覆盖数字内：命中组件含本金总返还，其余组件0,若命中：命中组件盈利 - 未命中组件本金；总组件15枚,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,6,8,10,11,13,17,21,23,25,27,30,34,36"
GOR-0411-22,邻注-27-左右7,邻注,S,15,S×15,直注组件合计,22,否,只作用于命中的直注组件,只作用于命中的直注组件,未命中,0,0,-S×15,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,6,8,10,11,13,17,21,23,25,27,30,34,36"
GOR-0411-23,邻注-27-左右7,邻注,S,15,S×15,直注组件合计,23,是,只作用于命中的直注组件,只作用于命中的直注组件,命中,若B在覆盖数字内：B对应直注组件按普通/幸运/奖励实际倍数派彩，其余组件不派彩；否则0,若B在覆盖数字内：命中组件含本金总返还，其余组件0,若命中：命中组件盈利 - 未命中组件本金；总组件15枚,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,6,8,10,11,13,17,21,23,25,27,30,34,36"
GOR-0411-24,邻注-27-左右7,邻注,S,15,S×15,直注组件合计,24,否,只作用于命中的直注组件,只作用于命中的直注组件,未命中,0,0,-S×15,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,6,8,10,11,13,17,21,23,25,27,30,34,36"
GOR-0411-25,邻注-27-左右7,邻注,S,15,S×15,直注组件合计,25,是,只作用于命中的直注组件,只作用于命中的直注组件,命中,若B在覆盖数字内：B对应直注组件按普通/幸运/奖励实际倍数派彩，其余组件不派彩；否则0,若B在覆盖数字内：命中组件含本金总返还，其余组件0,若命中：命中组件盈利 - 未命中组件本金；总组件15枚,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,6,8,10,11,13,17,21,23,25,27,30,34,36"
GOR-0411-26,邻注-27-左右7,邻注,S,15,S×15,直注组件合计,26,否,只作用于命中的直注组件,只作用于命中的直注组件,未命中,0,0,-S×15,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,6,8,10,11,13,17,21,23,25,27,30,34,36"
GOR-0411-27,邻注-27-左右7,邻注,S,15,S×15,直注组件合计,27,是,只作用于命中的直注组件,只作用于命中的直注组件,命中,若B在覆盖数字内：B对应直注组件按普通/幸运/奖励实际倍数派彩，其余组件不派彩；否则0,若B在覆盖数字内：命中组件含本金总返还，其余组件0,若命中：命中组件盈利 - 未命中组件本金；总组件15枚,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,6,8,10,11,13,17,21,23,25,27,30,34,36"
GOR-0411-28,邻注-27-左右7,邻注,S,15,S×15,直注组件合计,28,否,只作用于命中的直注组件,只作用于命中的直注组件,未命中,0,0,-S×15,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,6,8,10,11,13,17,21,23,25,27,30,34,36"
GOR-0411-29,邻注-27-左右7,邻注,S,15,S×15,直注组件合计,29,否,只作用于命中的直注组件,只作用于命中的直注组件,未命中,0,0,-S×15,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,6,8,10,11,13,17,21,23,25,27,30,34,36"
GOR-0411-30,邻注-27-左右7,邻注,S,15,S×15,直注组件合计,30,是,只作用于命中的直注组件,只作用于命中的直注组件,命中,若B在覆盖数字内：B对应直注组件按普通/幸运/奖励实际倍数派彩，其余组件不派彩；否则0,若B在覆盖数字内：命中组件含本金总返还，其余组件0,若命中：命中组件盈利 - 未命中组件本金；总组件15枚,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,6,8,10,11,13,17,21,23,25,27,30,34,36"
GOR-0411-31,邻注-27-左右7,邻注,S,15,S×15,直注组件合计,31,否,只作用于命中的直注组件,只作用于命中的直注组件,未命中,0,0,-S×15,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,6,8,10,11,13,17,21,23,25,27,30,34,36"
GOR-0411-32,邻注-27-左右7,邻注,S,15,S×15,直注组件合计,32,否,只作用于命中的直注组件,只作用于命中的直注组件,未命中,0,0,-S×15,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,6,8,10,11,13,17,21,23,25,27,30,34,36"
GOR-0411-33,邻注-27-左右7,邻注,S,15,S×15,直注组件合计,33,否,只作用于命中的直注组件,只作用于命中的直注组件,未命中,0,0,-S×15,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,6,8,10,11,13,17,21,23,25,27,30,34,36"
GOR-0411-34,邻注-27-左右7,邻注,S,15,S×15,直注组件合计,34,是,只作用于命中的直注组件,只作用于命中的直注组件,命中,若B在覆盖数字内：B对应直注组件按普通/幸运/奖励实际倍数派彩，其余组件不派彩；否则0,若B在覆盖数字内：命中组件含本金总返还，其余组件0,若命中：命中组件盈利 - 未命中组件本金；总组件15枚,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,6,8,10,11,13,17,21,23,25,27,30,34,36"
GOR-0411-35,邻注-27-左右7,邻注,S,15,S×15,直注组件合计,35,否,只作用于命中的直注组件,只作用于命中的直注组件,未命中,0,0,-S×15,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,6,8,10,11,13,17,21,23,25,27,30,34,36"
GOR-0411-36,邻注-27-左右7,邻注,S,15,S×15,直注组件合计,36,是,只作用于命中的直注组件,只作用于命中的直注组件,命中,若B在覆盖数字内：B对应直注组件按普通/幸运/奖励实际倍数派彩，其余组件不派彩；否则0,若B在覆盖数字内：命中组件含本金总返还，其余组件0,若命中：命中组件盈利 - 未命中组件本金；总组件15枚,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,6,8,10,11,13,17,21,23,25,27,30,34,36"
GOR-0412-00,邻注-27-左右8,邻注,S,17,S×17,直注组件合计,0,否,只作用于命中的直注组件,只作用于命中的直注组件,未命中,0,0,-S×17,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,5,6,8,10,11,13,17,19,21,23,25,27,30,34,36"
GOR-0412-01,邻注-27-左右8,邻注,S,17,S×17,直注组件合计,1,否,只作用于命中的直注组件,只作用于命中的直注组件,未命中,0,0,-S×17,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,5,6,8,10,11,13,17,19,21,23,25,27,30,34,36"
GOR-0412-02,邻注-27-左右8,邻注,S,17,S×17,直注组件合计,2,是,只作用于命中的直注组件,只作用于命中的直注组件,命中,若B在覆盖数字内：B对应直注组件按普通/幸运/奖励实际倍数派彩，其余组件不派彩；否则0,若B在覆盖数字内：命中组件含本金总返还，其余组件0,若命中：命中组件盈利 - 未命中组件本金；总组件17枚,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,5,6,8,10,11,13,17,19,21,23,25,27,30,34,36"
GOR-0412-03,邻注-27-左右8,邻注,S,17,S×17,直注组件合计,3,否,只作用于命中的直注组件,只作用于命中的直注组件,未命中,0,0,-S×17,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,5,6,8,10,11,13,17,19,21,23,25,27,30,34,36"
GOR-0412-04,邻注-27-左右8,邻注,S,17,S×17,直注组件合计,4,是,只作用于命中的直注组件,只作用于命中的直注组件,命中,若B在覆盖数字内：B对应直注组件按普通/幸运/奖励实际倍数派彩，其余组件不派彩；否则0,若B在覆盖数字内：命中组件含本金总返还，其余组件0,若命中：命中组件盈利 - 未命中组件本金；总组件17枚,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,5,6,8,10,11,13,17,19,21,23,25,27,30,34,36"
GOR-0412-05,邻注-27-左右8,邻注,S,17,S×17,直注组件合计,5,是,只作用于命中的直注组件,只作用于命中的直注组件,命中,若B在覆盖数字内：B对应直注组件按普通/幸运/奖励实际倍数派彩，其余组件不派彩；否则0,若B在覆盖数字内：命中组件含本金总返还，其余组件0,若命中：命中组件盈利 - 未命中组件本金；总组件17枚,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,5,6,8,10,11,13,17,19,21,23,25,27,30,34,36"
GOR-0412-06,邻注-27-左右8,邻注,S,17,S×17,直注组件合计,6,是,只作用于命中的直注组件,只作用于命中的直注组件,命中,若B在覆盖数字内：B对应直注组件按普通/幸运/奖励实际倍数派彩，其余组件不派彩；否则0,若B在覆盖数字内：命中组件含本金总返还，其余组件0,若命中：命中组件盈利 - 未命中组件本金；总组件17枚,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,5,6,8,10,11,13,17,19,21,23,25,27,30,34,36"
GOR-0412-07,邻注-27-左右8,邻注,S,17,S×17,直注组件合计,7,否,只作用于命中的直注组件,只作用于命中的直注组件,未命中,0,0,-S×17,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,5,6,8,10,11,13,17,19,21,23,25,27,30,34,36"
GOR-0412-08,邻注-27-左右8,邻注,S,17,S×17,直注组件合计,8,是,只作用于命中的直注组件,只作用于命中的直注组件,命中,若B在覆盖数字内：B对应直注组件按普通/幸运/奖励实际倍数派彩，其余组件不派彩；否则0,若B在覆盖数字内：命中组件含本金总返还，其余组件0,若命中：命中组件盈利 - 未命中组件本金；总组件17枚,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,5,6,8,10,11,13,17,19,21,23,25,27,30,34,36"
GOR-0412-09,邻注-27-左右8,邻注,S,17,S×17,直注组件合计,9,否,只作用于命中的直注组件,只作用于命中的直注组件,未命中,0,0,-S×17,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,5,6,8,10,11,13,17,19,21,23,25,27,30,34,36"
GOR-0412-10,邻注-27-左右8,邻注,S,17,S×17,直注组件合计,10,是,只作用于命中的直注组件,只作用于命中的直注组件,命中,若B在覆盖数字内：B对应直注组件按普通/幸运/奖励实际倍数派彩，其余组件不派彩；否则0,若B在覆盖数字内：命中组件含本金总返还，其余组件0,若命中：命中组件盈利 - 未命中组件本金；总组件17枚,以S为每个直注筹码；覆盖中心及轮盘左右邻号，命中号对应直注按直注规则结算,"2,4,5,6,8,10,11,13,17,19,21,23,25,27,30,34,36"
